Date,Close,High,Low,Open,Volume,macd,macds,macdh,rsi_14,boll,boll_ub,boll_lb
2013-02-06,13.86734676361084,14.144783312075171,13.722713921539802,13.840663601708329,593706400,-0.35842209238387923,-0.33318930952737297,-0.025232782856506264,36.116146850635516,14.55117883682251,16.35905195405253,12.743305719592492
2013-02-07,14.279677391052246,14.333962263799965,13.849657611033813,14.12810355016967,704580800,-0.31088350093291517,-0.3287146239010105,0.01783112296809536,43.350808538803044,14.481211233139039,16.211965946698406,12.750456519579672
2013-02-08,14.485846519470215,14.602652927705504,14.280595272916681,14.455958802937863,633158400,-0.2555978058632675,-0.31405581747431394,0.05845801161104641,46.60674729096054,14.411834096908569,16.014087743561834,12.809580450255304
2013-02-11,14.636813163757324,14.789608654463224,14.433089643253295,14.53220613056733,517490400,-0.19871596194566976,-0.29094313994839066,0.0922271780027209,48.92179623599097,14.354871702194213,15.828777051209348,12.880966353179078
2013-02-12,14.269922256469727,14.711530784731938,14.26504249623975,14.624001307175577,609053200,-0.17847185712612834,-0.26841402126134756,0.08994216413521922,43.93599567802959,14.307687473297118,15.725183337708089,12.890191608886148
2013-02-13,14.242774963378906,14.444975491553297,14.127188525996319,14.248874661938748,475207600,-0.1625683510437348,-0.24721864861738146,0.08465029757364667,43.58206793456129,14.283144998550416,15.686516401851172,12.87977359524966
2013-02-14,14.229966163635254,14.383979884890948,14.151587074450019,14.16683550620581,355275200,-0.14920051084634345,-0.2275955873245597,0.07839507647821625,43.40440593801749,14.227383470535278,15.538676991417669,12.916089949652887
2013-02-15,14.033870697021484,14.338849221157483,14.026551056081399,14.298895773836547,391745200,-0.1514642955850718,-0.2123572559266977,0.06089296034162592,40.67093380851603,14.16698694229126,15.389842077719647,12.944131806862872
2013-02-19,14.02867603302002,14.11224106756909,13.84142103570903,14.062529758570685,435783600,-0.15186862701370174,-0.20025185743626733,0.04838323042256559,40.59799477427595,14.11039366722107,15.2409224624566,12.979864871985539
2013-02-20,13.688934326171875,13.958534467041197,13.687408180079172,13.958534467041197,476302400,-0.17573033184421938,-0.1953450642781409,0.019614732433921533,36.04500159686454,14.029581594467164,15.023294970400599,13.035868218533729
2013-02-21,13.603848457336426,13.698697566964732,13.505035764435796,13.602018547409795,447182400,-0.19873417229886314,-0.19602316095097475,-0.002711011347888398,34.9867491901462,13.930506944656372,14.619519821990165,13.241494067322579
2013-02-22,13.748711585998535,13.772804175151494,13.620315774125748,13.701135563205275,330654800,-0.20354627418842597,-0.19752827203493706,-0.0060180021534889105,38.307684332174844,13.9349600315094,14.61772506404512,13.25219499897368
2013-02-25,13.504426002502441,13.880158532396646,13.497410940909091,13.84142666225737,372579200,-0.22342077232802815,-0.20270811685815546,-0.020712655469872693,35.055745421282936,13.943299484252929,14.59887832531235,13.287720643193508
2013-02-26,13.692598342895508,13.770977451527921,13.347668046344467,13.535533919063564,501499600,-0.2221335955730055,-0.2065940196715643,-0.0155395759014412,39.328278449880536,13.94596300125122,14.596757284274815,13.295168718227625
2013-02-27,13.558403968811035,13.798421808555174,13.438853137105411,13.676124890987756,587350400,-0.22879029256976935,-0.2110340119714636,-0.01775628059830575,37.43677835918585,13.929121065139771,14.602484833551426,13.255757296728117
2013-02-28,13.461729049682617,13.659049036340424,13.461729049682617,13.54254803264108,322515200,-0.23875937676871217,-0.21657982209552093,-0.022179554673191243,36.09013041150081,13.909628438949586,14.614287043221225,13.204969834677946
2013-03-01,13.128388404846191,13.363526532206558,13.11344454793665,13.358035988158377,552448400,-0.2693705071036998,-0.2271390819502618,-0.042231425153438,31.837534035960147,13.875500297546386,14.661681876265646,13.089318718827126
2013-03-04,12.810598373413086,13.059154967184021,12.778575365057328,13.04695557078584,582755600,-0.3146739383646988,-0.24464754268826444,-0.07002639567643437,28.40159728586967,13.828317880630493,14.747204744010354,12.909431017250633
2013-03-05,13.148820877075195,13.272336941484246,12.8319492250085,12.854212720968878,638433600,-0.3204672070266881,-0.2598125076299821,-0.06065469939670598,36.28307190494987,13.815177965164185,14.766111279560489,12.864244650767882
2013-03-06,12.981695175170898,13.274169702909594,12.944182424720577,13.25160081132134,460250000,-0.334247222169596,-0.2747002611043033,-0.059546961065292725,34.27531542913792,13.77015242576599,14.790467869742184,12.749836981789798
2013-03-07,13.131735801696777,13.175348223527891,12.841396769680996,12.94630910404869,468473600,-0.3295880494727559,-0.28567829693889213,-0.043909752533863755,37.613044537073414,13.733371877670288,14.791277454691725,12.675466300648852
2013-03-08,13.166507720947266,13.279654276584754,13.071659446234943,13.107952244731983,391482000,-0.31946760639839766,-0.2924363943161177,-0.027031212082279987,38.393864697029194,13.677713394165039,14.731724072179034,12.623702716151044
2013-03-11,13.354069709777832,13.388837992785046,12.965832433843529,13.106427640239154,474236000,-0.29329657593804903,-0.29260843543631043,-0.0006881405017385989,42.56930382436741,13.62112455368042,14.612091977689705,12.630157129671137
2013-03-12,13.066169738769531,13.384872060277198,13.039941849836838,13.284839448923117,465911600,-0.29188262165018664,-0.29246326944177586,0.0005806477915892283,38.280490348835144,13.54259238243103,14.439086551127367,12.646098213734692
2013-03-13,13.063730239868164,13.251291493417089,12.972542595792387,13.066780903558262,405549200,-0.287627833949994,-0.29149616508970133,0.003868331139707304,38.24532922854994,13.482282781600953,14.333923769807795,12.63064179339411
2013-03-14,13.19029712677002,13.255561459763841,13.127775622245416,13.200360408062815,303875600,-0.2711102466915438,-0.28741892321772927,0.01630867652618545,41.25989051793989,13.429658889770508,14.210570712412565,12.64874706712845
2013-03-15,13.530653953552246,13.548037689959228,13.335162249041037,13.35590122736673,643960800,-0.228420599708814,-0.27561912378605413,0.04719852407724012,48.53537870388403,13.394693279266358,14.081703115551425,12.70768344298129
2013-03-18,13.898457527160645,13.951522469117084,13.455629120651784,13.463253337757312,606197200,-0.16353048106072698,-0.2532011904669496,0.08967070940622263,55.01906545495366,13.387922620773315,14.050649167021364,12.725196074525266
2013-03-19,13.860944747924805,14.05857011126991,13.678261611334781,14.013736915972284,526775200,-0.11378038580624583,-0.22531682576958553,0.1115364399633397,54.2681240818282,13.379536056518555,14.011660139108443,12.747411973928667
2013-03-20,13.787444114685059,13.956707917429428,13.711504895471094,13.950303640448704,308660800,-0.07928948994334917,-0.1961111878679878,0.11682169792463865,52.748964882853585,13.384461545944214,14.028165556174164,12.740757535714264
2013-03-21,13.80726432800293,13.96737772810379,13.72705615348341,13.730715972107543,383255600,-0.04980693346236187,-0.1668502001389219,0.11704326667656004,53.129991606783214,13.394632339477539,14.059027311659548,12.73023736729553
2013-03-22,14.087236404418945,14.09302989635172,13.818856188868004,13.863687750703706,395105200,-0.004088422622441357,-0.13429772284234867,0.13020930021990731,58.2512707461373,13.411558580398559,14.129061054388153,12.694056106408965
2013-03-25,14.138168334960938,14.332440074217235,14.083272675315289,14.172020441241353,501135600,0.0357874434582488,-0.10028058776365924,0.13606803122190803,59.12623076539434,13.443245697021485,14.230593337888575,12.655898056154395
2013-03-26,14.063755989074707,14.207094860848015,14.045152312085959,14.194895461386825,294294000,0.06074327212060915,-0.0680757386715124,0.12881901079212155,57.238783257356275,13.461803579330445,14.290317892216862,12.633289266444027
2013-03-27,13.787444114685059,13.93139375851935,13.746272366587714,13.92102508424181,331237200,0.05777587068040191,-0.04290536858427964,0.10068123926468155,50.75917858529223,13.473255586624145,14.313638706675693,12.632872466572596
2013-03-28,13.500154495239258,13.779514180919097,13.468436876349664,13.71851882262211,442839600,0.03208451603907925,-0.02790736867523988,0.05999188471431913,45.04901576429726,13.475176858901978,14.315624716918103,12.634729000885853
2013-04-01,13.08080768585205,13.531870160257101,13.045125675145522,13.476973694213134,389732000,-0.02157565639934944,-0.026641024667528563,0.005065368268179122,38.279756269200384,13.47279782295227,14.317636826768434,12.627958819136106
2013-04-02,13.107650756835938,13.3623071344942,13.00426287352014,13.040861075029454,529519200,-0.06124176315782748,-0.03356117915285611,-0.027680584004971365,38.91253446099432,13.487650442123414,14.292992963467322,12.682307920779506
2013-04-03,13.17474365234375,13.33607703261371,13.12350699308212,13.155834584690634,363216000,-0.08630414815878851,-0.04410978123087363,-0.042194366927914874,40.55305778709786,13.488946580886841,14.29207340769071,12.685819754082972
2013-04-04,13.04451847076416,13.2665426462418,12.969189217903118,13.22872613810814,358447600,-0.1152717411451949,-0.05834218214756072,-0.056929558997634175,38.39760948785028,13.492087745666504,14.287313677524232,12.696861813808777
2013-04-05,12.906667709350586,12.960038851677313,12.79931464044504,12.946314122343322,383695200,-0.14757818398990885,-0.07618939147833023,-0.07138879251157862,36.20395177956568,13.480834341049194,14.303430444013584,12.658238238084804
2013-04-08,12.998466491699219,13.037808330476336,12.885015342637132,12.95698935098512,300829200,-0.16392349424731378,-0.09373621908129315,-0.07018727516602064,38.71486807464362,13.472432279586792,14.311808148112853,12.633056411060732
2013-04-09,13.021946907043457,13.068302982051595,12.892941147547324,13.003038658044144,306614000,-0.17299597723477156,-0.1095881758066113,-0.06340780142816026,39.372168674782635,13.455826139450073,14.317896276576224,12.593756002323921
2013-04-10,13.28758430480957,13.329366833219346,12.99236540626416,13.056106035354416,375928000,-0.15704515833751564,-0.11907957475312658,-0.03796558358438906,46.37886123763518,13.466896867752075,14.313444700842318,12.620349034661832
2013-04-11,13.246108055114746,13.357729283092967,13.150648992640386,13.22750356700955,328364400,-0.14605130070647654,-0.12447392105334924,-0.021577379653127296,45.494769276059685,13.476015758514404,14.308083145296242,12.643948371732565
2013-04-12,13.107954978942871,13.240619782865245,13.086301452172387,13.240619782865245,238613200,-0.14674674001917154,-0.12892848557951433,-0.017818254439657205,42.58298482128695,13.471898651123047,14.310706230357532,12.633091071888561
2013-04-15,12.804499626159668,13.049701811320881,12.795350078181526,13.022558559508562,317520000,-0.1697301640986737,-0.1370888223575759,-0.032641341741097785,36.98376180145607,13.435590934753417,14.325025468749716,12.546156400757118
2013-04-16,12.999381065368652,13.010664286780766,12.826458266019387,12.856955946182667,305771200,-0.17031141722489807,-0.1437333420307899,-0.026578075194108153,42.236719185058796,13.390637111663818,14.272419057180286,12.508855166147349
2013-04-17,12.284509658813477,12.82737136456856,12.141475409355033,12.817306455956105,945056000,-0.2256592100574384,-0.16011851701656785,-0.06554069304087054,31.773621993647026,13.311815357208252,14.292833457481107,12.330797256935396
2013-04-18,11.956663131713867,12.375702729219736,11.886212821635688,12.351304744760123,666299200,-0.2925194320827522,-0.18659870181456562,-0.1059207302681866,28.30995162036558,13.220276308059692,14.345490704097607,12.095061912021777
2013-04-19,11.910305976867676,12.186921245018993,11.744701983572623,11.832231450990141,609274400,-0.34525297718643344,-0.21832955859986355,-0.12692341858656989,27.847687866061023,13.125428390502929,14.357077273290507,11.893779507715351
2013-04-22,12.158554077148438,12.266212525223619,11.932871766298039,11.974652661628863,429920400,-0.3628805319599486,-0.2472397545189483,-0.11564077744100032,34.057388988157,13.028994274139404,14.24548929249136,11.812499255787447
2013-04-23,12.38607120513916,12.454690785309968,12.162826285929057,12.320805237965544,664238400,-0.35444929106807344,-0.26868166256870635,-0.08576762849936709,39.22026936439948,12.941389417648315,14.070797867729363,11.811980967567267
2013-04-24,12.36563491821289,12.66420822677472,11.970383427867915,12.002101858921455,969651200,-0.34542951288186785,-0.28403123305509403,-0.061398279826773816,38.92546607650278,12.856483364105225,13.881079010992146,11.831887717218304
2013-04-25,12.45468521118164,12.624252701448677,12.412598119844237,12.541603850083368,384837600,-0.32733643843363325,-0.29269227432208605,-0.03464416411154719,41.006337075850205,12.789845418930053,13.729327208902028,11.850363628958078
2013-04-26,12.723679542541504,12.77156095427035,12.450724142096616,12.498300976089489,764097600,-0.2880138097251823,-0.29175658138617305,0.00374277166099074,46.89251261419817,12.751021671295167,13.629077769697851,11.872965572892483
2013-04-29,13.11771011352539,13.224452379579992,12.809071926552058,12.822795839115779,640326400,-0.22254770213860198,-0.2779148053410084,0.0553671032024064,54.114759536426675,12.752866792678834,13.633990529796705,11.871743055560962
2013-04-30,13.50381088256836,13.579140925411146,13.177179816802033,13.269588198330831,691538400,-0.13797280291513658,-0.24992640453934617,0.11195360162420959,59.8732192042284,12.772674798965454,13.703774732907835,11.841574865023073
2013-05-01,13.39737606048584,13.569383485056441,13.247937520203257,13.555049600873804,506909200,-0.07861630073133696,-0.2156643834678013,0.13704808273646435,57.72267906808446,12.783806419372558,13.74012751794949,11.827485320795626
2013-05-02,13.587380409240723,13.681007132421202,13.438245605898269,13.473317656664928,421828400,-0.01608156862837795,-0.17574782021104024,0.1596662515826623,60.45346623072441,12.810949516296386,13.827355789839093,11.79454324275368
2013-05-03,13.723398208618164,13.82251627394123,13.698084052488822,13.763959167959882,361300800,0.04393121034157765,-0.13181201384614571,0.17574322418772337,62.3293272407294,12.851786041259766,13.946960754019724,11.756611328499808
2013-05-06,14.050638198852539,14.096078910835383,13.855451129688763,13.898147384892114,496641600,0.1165204974129388,-0.0821455113642893,0.1986660087772281,66.45229854862268,12.904394626617432,14.123329832410983,11.68545942082388
2013-05-07,13.988118171691895,14.204347184683108,13.836848910164848,14.180559175502902,483753200,0.16708184890631905,-0.03230003912547288,0.19938188803179194,64.98883088486845,12.952703189849853,14.264313550679372,11.641092829020334
2013-05-08,14.146097183227539,14.192759471360322,13.901200386862257,13.999707671105012,472598000,0.21737940937693345,0.017635850723032212,0.19974355865390125,66.96838702212648,12.995628833770752,14.405871060270991,11.585386607270513
2013-05-09,14.022683143615723,14.213941897677872,13.986150941050763,14.116010608233136,398487600,0.2444728667758298,0.06300325404117697,0.18146961273465284,63.927509999774834,13.034457588195801,14.514761054545483,11.55415412184612
2013-05-10,13.906025886535645,14.112942248278168,13.829584026928316,14.059524432821185,334852000,0.25361574529702935,0.10112575236467107,0.15248999293235826,61.10312238891751,13.07436113357544,14.605171084161269,11.543551182989612
2013-05-13,13.960366249084473,14.05737778239488,13.86090032562085,13.861206919447605,316948800,0.2622194707205381,0.1333444960847432,0.1288749746357949,61.94650855491477,13.13215446472168,14.706717341197404,11.557591588245955
2013-05-14,13.62635326385498,13.974487224865086,13.573856046633434,13.933042959435387,447118000,0.23934749137423594,0.15454509516838286,0.08480239620585309,54.171386948477206,13.163503074645996,14.751840713913372,11.57516543537862
2013-05-15,13.16555118560791,13.53855288185651,12.966311118921071,13.482065842328181,741613600,0.18196755274773224,0.16002958668958,0.021937966058152236,45.65732870684633,13.207555150985717,14.741174278105666,11.67393602386577
2013-05-16,13.341458320617676,13.441846460778036,12.86008809320733,12.993324392965805,603204000,0.1489612995670786,0.15781592926335955,-0.008854629696280952,48.95547230898579,13.276794910430908,14.6931845057919,11.860405315069917
2013-05-17,13.300935745239258,13.510614738278537,13.231861970506912,13.478687177104781,427904400,0.11817360869379989,0.14988746514451887,-0.031713856450718975,48.22930309771994,13.346326398849488,14.608392855894653,12.084259941804323
2013-05-20,13.597801208496094,13.68590920429988,13.203924143508207,13.25949057303926,451578400,0.11637351768825965,0.14318467564993356,-0.02681115796167391,53.65311317930373,13.41828875541687,14.552885428566094,12.283692082267647
2013-05-21,13.497416496276855,13.67608856241453,13.329796564055826,13.451060164225353,456022000,0.10563325314871896,0.13567439114670263,-0.030041137997983663,51.681384346850336,13.473856019973756,14.4991933828263,12.44851865712121
2013-05-22,13.549299240112305,13.76419775066808,13.453209122760054,13.632188607057415,443038400,0.10015143205272103,0.128569799325645,-0.02841836727292396,52.64991433137554,13.533039236068726,14.41576694268363,12.650311529453822
2013-05-23,13.573549270629883,13.69696228391454,13.378606453251018,13.383518511861686,353021200,0.09664876530855437,0.12218559252060125,-0.025536827212046878,53.12288423599483,13.588982439041137,14.311177891497394,12.86678698658488
2013-05-24,13.6659574508667,13.681614230240383,13.518906362284524,13.533949134236307,276166800,0.1001715201661586,0.11778277804881586,-0.017611257882657258,54.96878853290983,13.636096334457397,14.2326163225258,13.039576346388994
2013-05-28,13.552059173583984,13.84892475131705,13.533947186898335,13.811779357060685,386145200,0.09270752030028007,0.11276772649829143,-0.02006020619801137,52.23836932523163,13.657813787460327,14.204406385064827,13.111221189855828
2013-05-29,13.65981674194336,13.738101454943868,13.489433379245815,13.507853601046952,330576400,0.09439606045403792,0.1090933932889617,-0.014697332834923776,54.539103640136204,13.665614080429076,14.207384413891454,13.123843746966699
2013-05-30,13.863353729248047,13.952997156500569,13.64630665502955,13.681304251747164,353519600,0.1108743148137954,0.10944957759396559,0.0014247372198298025,58.59613572968146,13.688912963867187,14.222123551578907,13.155702376155467
2013-05-31,13.806559562683105,14.03281591788291,13.799498069046543,13.891595882384504,384302800,0.11799180416329946,0.11115802290797491,0.00683378125532455,57.06578382834912,13.699871921539307,14.23330551806305,13.166438325015564
2013-06-03,13.836953163146973,13.88730012614269,13.583987874163945,13.83725975693622,372352400,0.12464732903112541,0.11385588413278509,0.010791444898340316,57.702433927989546,13.705549669265746,14.242443700417105,13.168655638114387
2013-06-04,13.793669700622559,13.950852344171414,13.734726619176591,13.913705299685272,292728800,0.12498931636906008,0.11608257058015897,0.008906745788901105,56.419364978307165,13.692701244354248,14.206631325504576,13.17877116320392
2013-06-05,13.664726257324219,13.836951610141153,13.621746567558693,13.68130363408972,290589600,0.11354926470560933,0.11557590940522741,-0.00202664469961808,52.66255087396881,13.676531648635864,14.171319627025738,13.18174367024599
2013-06-06,13.46057415008545,13.722749535528667,13.325189225922971,13.675779205527228,416934000,0.08701030754146544,0.10986278903227976,-0.022852481490814328,47.29311434398429,13.642255496978759,14.093107483511224,13.191403510446294
2013-06-07,13.563422203063965,13.60732250903521,13.285896555397931,13.400406903095485,404535600,0.07342880040437727,0.10257599130650005,-0.029147190902122783,50.05584400669498,13.619292449951171,14.033885250480019,13.204699649422324
2013-06-10,13.473774909973145,13.78660384983275,13.40961319484044,13.65306094749382,450153200,0.05480127091124132,0.0930210472272393,-0.03821977631599799,47.708418367660364,13.597679901123048,13.994000186043671,13.201359616202424
2013-06-11,13.434170722961426,13.592581318230891,13.302776447348034,13.37707050663286,286112400,0.03642381645241066,0.0817016010720755,-0.045277784619664835,46.667210355726006,13.571370124816895,13.934813069560294,13.207927180073495
2013-06-12,13.268086433410645,13.546225989527807,13.24690359238949,13.492501582826476,265227200,0.008363791789372854,0.06703403921532965,-0.05867024742595679,42.480225153294334,13.553456783294678,13.940067228521427,13.166846338067929
2013-06-13,13.383822441101074,13.420048046373262,13.162478172525997,13.277602473870184,285832400,-0.0044847608806328765,0.05273027919597696,-0.05721504007660984,46.108768542567105,13.564370346069335,13.915577051732603,13.213163640406068
2013-06-14,13.202390670776367,13.3939568609567,13.154805512072492,13.366633944361526,271866000,-0.02897127173826952,0.036389969008981275,-0.0653612407472508,41.670871238458965,13.557416963577271,13.931938900721606,13.182895026432936
2013-06-17,13.262255668640137,13.375844578015816,13.21190870151916,13.245064281257466,259414400,-0.04305074276395793,0.020501826654279565,-0.06355256941823749,43.59981072177542,13.555482959747314,13.935934078099605,13.175031841395024
2013-06-18,13.255193710327148,13.351283809434607,13.207302777435244,13.248747043153887,195025600,-0.05415431070574783,0.005570599182188476,-0.05972490988793631,43.41740693225257,13.538352584838867,13.940986886241582,13.135718283436152
2013-06-19,12.98595905303955,13.251817684744355,12.98595905303955,13.243835588974857,310940000,-0.08371147783638122,-0.01228581622160737,-0.07142566161477384,37.05293513157929,13.512779712677002,13.985270697938503,13.0402887274155
2013-06-20,12.79684829711914,13.077442273015642,12.745579913985347,12.872369560249947,357310800,-0.12099894182814452,-0.03402844134299459,-0.08697050048514993,33.354462715260055,13.475157165527344,14.045169486316917,12.905144844737771
2013-06-21,12.694311141967773,12.893859434996727,12.528533253717919,12.847502289230174,481118400,-0.15701260433441178,-0.05862527394135024,-0.09838733039306154,31.517496384517074,13.431195259094238,14.096853341013212,12.765537177175265
2013-06-24,12.357843399047852,12.54572555364969,12.220001614975164,12.507043909473738,480746000,-0.21027736024800525,-0.08895569120275246,-0.1213216690452528,26.382797845191575,13.365789556503296,14.17574615699952,12.555832956007073
2013-06-25,12.360603332519531,12.519013088661753,12.243944425750481,12.45485138674266,314162800,-0.24939245785439468,-0.12104304453314117,-0.1283494133212535,26.488591068146263,13.306216764450074,14.226270043610313,12.386163485289835
2013-06-26,12.220613479614258,12.426914985361831,12.146626839816454,12.399592074162637,367724000,-0.28836245787821113,-0.15450692720220544,-0.1338555306760057,24.560620080385462,13.234256601333618,14.257234907405214,12.211278295262021
2013-06-27,12.088910102844238,12.322534502813598,12.081542836564518,12.256838194851353,337246000,-0.32611375708594537,-0.1888282931789947,-0.13728546390695068,22.87381364083207,13.145534420013428,14.243803375269808,12.047265464757048
2013-06-28,12.173335075378418,12.288151139270473,11.938175243420895,12.014617907882801,578516400,-0.34524021640730673,-0.22011067782468718,-0.12512953858261955,26.364968406870048,13.063873195648194,14.197499982005791,11.930246409290596
2013-07-01,12.56291389465332,12.656548765343251,12.317316746890578,12.362445867335603,391053600,-0.3252153240619151,-0.24113160707214895,-0.08408371698976616,39.887070991495065,13.000171232223511,14.093348139298778,11.906994325148245
2013-07-02,12.847503662109375,12.943901188331695,12.57059369125584,12.585636463289243,469865200,-0.28311910358440606,-0.2495291063746055,-0.03358999720980055,47.47517065052545,12.95286293029785,13.981436380047162,11.92428948054854
2013-07-03,12.918417930603027,12.985343907960178,12.815574574853834,12.92025995254229,240928800,-0.24125462094170658,-0.2478742092880249,0.006619588346318317,49.19609301566207,12.915547513961792,13.888001179801693,11.943093848121892
2013-07-05,12.814651489257812,12.994858923276043,12.751103790032245,12.905830333752245,274024800,-0.2139827309972766,-0.24109591362987257,0.02711318263259596,46.78078716770918,12.88325138092041,13.821803378470971,11.944699383369848
2013-07-08,12.74189567565918,12.924559178949762,12.606817333575062,12.897237080687143,298138400,-0.19598093024302443,-0.23207291695250007,0.03609198670947564,45.10855751451888,12.842175054550172,13.725682787677759,11.958667321422585
2013-07-09,12.966004371643066,13.00130856598801,12.598529565944125,12.697382293833396,352584400,-0.16176668002791672,-0.2180116695675799,0.05624498953966317,50.92747849296682,12.816786527633667,13.651721995707792,11.981851059559542
2013-07-10,12.916265487670898,13.041213897367442,12.840131057883621,12.881575312212927,281405600,-0.13708477061318192,-0.20182628977669703,0.06474151916351512,49.669001567548825,12.79089126586914,13.575832215373424,12.005950316364856
2013-07-11,13.117657661437988,13.147130009919433,12.929776358485014,12.984421365088947,326292400,-0.10011997785817428,-0.18148502739298922,0.08136504953481494,54.564731153121215,12.783369827270509,13.551766381424198,12.01497327311682
2013-07-12,13.09371280670166,13.194407542719075,12.998544136281385,13.128710402380799,279563200,-0.07192806312278321,-0.1595736345389452,0.087645571416162,53.89349929694587,12.768864345550536,13.499562533586461,12.038166157514611
2013-07-15,13.122262001037598,13.245674998127368,13.04121550390529,13.047662989870451,241917200,-0.046743333990496794,-0.13700757442925318,0.09026424043875639,54.61043936426318,12.764857912063599,13.486368468947289,12.04334735517991
